# File modified by Jason Curtis:
#   - certain columns were removed, others renamed
#   - the row with the column names is no longer commented out so that the names can be read properly.
#
# Original File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Tue Dec  7 06:20:02 CET 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Evans et al. 2018)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries
# Kind of output: isochrone tables
log_Age Initial_Mass Mass log_Lum log_Temp log_g label Gmag G_BPmag G_RPmag
9.20003 1.9588199854 1.876 3.662 3.5053 0.022 8 -2.284 0.344 -3.598
9.20003 1.958820343 1.876 3.548 3.5188 0.191 8 -2.408 -0.217 -3.669
9.20003 1.9588215351 1.875 3.428 3.5329 0.367 8 -2.459 -0.69 -3.648
9.20003 1.9588238001 1.875 3.204 3.5595 0.697 8 -2.376 -1.185 -3.411
9.20003 1.9588272572 1.874 3.2 3.56 0.702 8 -2.373 -1.191 -3.406
9.20003 1.9588320255 1.874 3.278 3.5507 0.587 8 -2.424 -1.077 -3.51
9.20003 1.958837986 1.873 3.412 3.5348 0.39 8 -2.456 -0.736 -3.635
9.20003 1.9588454962 1.871 3.537 3.5198 0.205 8 -2.412 -0.258 -3.67
9.20003 1.9588543177 1.87 3.621 3.5096 0.079 8 -2.308 0.197 -3.609
9.20003 1.9588646889 1.868 3.665 3.5043 0.014 8 -2.261 0.395 -3.578
9.20003 1.9588766098 1.866 3.683 3.502 -0.014 8 -2.235 0.491 -3.56
9.20003 1.9588900805 1.864 3.691 3.5009 -0.027 8 -2.221 0.54 -3.549
9.20003 1.9588904381 1.863 3.591 3.5129 0.12 8 -2.335 0.06 -3.621
9.20003 1.9588916302 1.863 3.474 3.5271 0.295 8 -2.44 -0.508 -3.661
9.20003 1.9588938951 1.863 3.254 3.5538 0.621 8 -2.411 -1.119 -3.479
9.20003 1.958897233 1.862 3.248 3.5545 0.63 8 -2.408 -1.128 -3.471
9.20003 1.9589018822 1.861 3.324 3.5453 0.517 8 -2.442 -0.98 -3.559
9.20003 1.9589078426 1.859 3.452 3.5296 0.326 8 -2.448 -0.59 -3.656
9.20003 1.9589152336 1.858 3.571 3.515 0.147 8 -2.35 -0.028 -3.627
9.20003 1.9589239359 1.856 3.652 3.505 0.027 8 -2.252 0.382 -3.567
9.20003 1.9589341879 1.853 3.693 3.4998 -0.036 8 -2.193 0.598 -3.524
9.20003 1.9589459896 1.851 3.71 3.4976 -0.062 8 -2.173 0.669 -3.509
9.20003 1.9589592218 1.848 3.718 3.4965 -0.075 8 -2.163 0.704 -3.501
9.20003 1.9589594603 1.847 3.633 3.507 0.051 8 -2.264 0.314 -3.572
9.20003 1.9589605331 1.847 3.518 3.5213 0.224 8 -2.404 -0.296 -3.654
9.20003 1.9589625597 1.846 3.302 3.5482 0.547 8 -2.439 -1.04 -3.539
9.20003 1.9589656591 1.846 3.294 3.5492 0.559 8 -2.437 -1.059 -3.531
9.20003 1.9589698315 1.844 3.367 3.54 0.449 8 -2.453 -0.87 -3.602
9.20003 1.9589751959 1.843 3.49 3.5245 0.264 8 -2.417 -0.408 -3.65
9.20003 1.9589817524 1.841 3.604 3.5102 0.091 8 -2.282 0.206 -3.58
9.20003 1.9589896202 1.838 3.681 3.5004 -0.025 8 -2.182 0.592 -3.511
9.20003 1.9589987993 1.836 3.72 3.4953 -0.086 8 -2.135 0.758 -3.476
9.20003 1.9590092897 1.833 3.737 3.4931 -0.111 8 -2.113 0.831 -3.458
9.20003 1.9590212107 1.829 3.744 3.4919 -0.124 8 -2.1 0.87 -3.447
9.20003 1.9590214491 1.828 3.673 3.501 -0.017 8 -2.179 0.576 -3.507
9.20003 1.959022522 1.828 3.56 3.5153 0.154 8 -2.332 -0.024 -3.608
9.20003 1.9590244293 1.827 3.347 3.5424 0.474 8 -2.447 -0.92 -3.582
9.20003 1.9590272903 1.826 3.337 3.5436 0.489 8 -2.445 -0.946 -3.572
9.20003 1.9590312243 1.825 3.409 3.5345 0.38 8 -2.442 -0.713 -3.622
9.20003 1.9590363503 1.822 3.527 3.5193 0.201 8 -2.372 -0.199 -3.631
9.20003 1.9590426683 1.82 3.636 3.5052 0.034 8 -2.218 0.41 -3.532
9.20003 1.9590500593 1.817 3.71 3.4956 -0.078 8 -2.118 0.766 -3.458
9.20003 1.9590587616 1.814 3.747 3.4906 -0.136 8 -2.069 0.929 -3.419
9.20003 1.9590687752 1.81 3.762 3.4884 -0.161 8 -2.059 0.967 -3.411
9.20003 1.9590801001 1.805 3.77 3.4873 -0.174 8 -2.054 0.981 -3.407
9.20003 1.9590803385 1.805 3.711 3.4948 -0.085 8 -2.101 0.8 -3.442
9.20003 1.9590814114 1.804 3.6 3.5093 0.084 8 -2.246 0.266 -3.547
9.20003 1.9590833187 1.803 3.391 3.5364 0.401 8 -2.439 -0.762 -3.608
9.20003 1.9590861797 1.801 3.379 3.538 0.419 8 -2.441 -0.805 -3.601
9.20003 1.9590899944 1.799 3.448 3.5289 0.312 8 -2.419 -0.539 -3.631
9.20003 1.9590950012 1.797 3.562 3.5139 0.139 8 -2.293 0.064 -3.575
9.20003 1.9591012001 1.793 3.666 3.5001 -0.022 8 -2.136 0.643 -3.466
9.20003 1.9591085911 1.789 3.735 3.4908 -0.129 8 -2.046 0.945 -3.395
9.20003 1.9591171741 1.785 3.77 3.486 -0.184 8 -2.03 1.014 -3.384
9.20003 1.9591269493 1.779 3.784 3.4839 -0.208 8 -2.023 1.038 -3.379
9.20003 1.959138155 1.773 3.79 3.4828 -0.22 8 -2.017 1.052 -3.374
9.20003 1.9591383934 1.773 3.744 3.4889 -0.15 8 -2.025 0.994 -3.376
9.20003 1.9591392279 1.772 3.635 3.5035 0.018 8 -2.164 0.513 -3.483
9.20003 1.959141016 1.771 3.43 3.5308 0.331 8 -2.419 -0.593 -3.62
9.20003 1.9591435194 1.769 3.416 3.5327 0.353 8 -2.422 -0.645 -3.613
9.20003 1.9591469765 1.766 3.483 3.5235 0.247 8 -2.373 -0.332 -3.612
9.20003 1.9591513872 1.763 3.593 3.5087 0.078 8 -2.212 0.317 -3.515
9.20003 1.9591568708 1.759 3.693 3.495 -0.077 8 -2.062 0.832 -3.402
9.20003 1.9591634274 1.754 3.759 3.4858 -0.182 8 -2.002 1.041 -3.356
9.20003 1.9591710567 1.749 3.793 3.481 -0.236 8 -1.987 1.096 -3.345
9.20003 1.959179759 1.742 3.807 3.4787 -0.261 8 -1.98 1.121 -3.34
9.20003 1.9591896534 1.735 3.813 3.4774 -0.274 8 -1.975 1.137 -3.336
9.20003 1.9591898918 1.735 3.779 3.4821 -0.221 8 -1.977 1.095 -3.334
9.20003 1.9591907263 1.734 3.671 3.4968 -0.056 8 -2.057 0.796 -3.395
9.20003 1.9591923952 1.732 3.47 3.5242 0.255 8 -2.359 -0.341 -3.594
9.20003 1.9591947794 1.73 3.454 3.5264 0.28 8 -2.372 -0.419 -3.597
9.20003 1.9591981173 1.726 3.52 3.5172 0.176 8 -2.29 -0.046 -3.558
9.20003 1.9592024088 1.722 3.625 3.5025 0.011 8 -2.111 0.593 -3.433
9.20003 1.959207654 1.717 3.72 3.4891 -0.139 8 -1.972 1.041 -3.323
9.20003 1.9592138529 1.71 3.783 3.48 -0.24 8 -1.947 1.141 -3.306
9.20003 1.9592212439 1.703 3.815 3.4752 -0.293 8 -1.943 1.183 -3.306
9.20003 1.9592295885 1.695 3.828 3.4729 -0.317 8 -1.934 1.212 -3.299
9.20003 1.9592391253 1.685 3.834 3.4715 -0.331 8 -1.924 1.232 -3.291
9.20003 1.9592393637 1.685 3.81 3.4749 -0.294 8 -1.927 1.201 -3.29
9.20003 1.9592400789 1.683 3.705 3.4896 -0.13 8 -1.944 1.063 -3.295
9.20003 1.9592416286 1.681 3.507 3.5174 0.178 8 -2.264 -0.027 -3.532
9.20003 1.9592438936 1.678 3.489 3.5199 0.206 8 -2.295 -0.143 -3.552
9.20003 1.9592469931 1.674 3.553 3.5105 0.102 8 -2.167 0.307 -3.463
9.20003 1.959250927 1.668 3.654 3.4959 -0.059 8 -1.993 0.877 -3.332
9.20003 1.9592558146 1.661 3.746 3.4826 -0.205 8 -1.908 1.155 -3.264
9.20003 1.9592615366 1.653 3.806 3.4736 -0.303 8 -1.895 1.24 -3.259
9.20003 1.9592683315 1.643 3.836 3.4687 -0.355 8 -1.884 1.292 -3.253
9.20003 1.9592760801 1.632 3.848 3.4663 -0.38 8 -1.87 1.332 -3.242
9.20003 1.9592849016 1.62 3.854 3.4647 -0.395 8 -1.856 1.362 -3.23
9.20003 1.95928514 1.619 3.84 3.4667 -0.374 8 -1.861 1.334 -3.232
9.20003 1.9592858553 1.618 3.736 3.4816 -0.211 8 -1.867 1.201 -3.224
9.20003 1.9592872858 1.614 3.542 3.5097 0.095 8 -2.114 0.386 -3.413
9.20003 1.9592894316 1.61 3.521 3.5125 0.125 8 -2.148 0.258 -3.436
9.20003 1.9592922926 1.604 3.585 3.5029 0.022 8 -2.024 0.665 -3.345
9.20003 1.9592961073 1.596 3.682 3.4882 -0.137 8 -1.864 1.151 -3.215
9.20003 1.9593006372 1.586 3.77 3.4748 -0.28 8 -1.833 1.286 -3.195
9.20003 1.9593061209 1.574 3.827 3.4657 -0.377 8 -1.82 1.378 -3.191
9.20003 1.9593125582 1.561 3.855 3.4606 -0.43 8 -1.793 1.461 -3.172
9.20003 1.9593199492 1.546 3.867 3.4579 -0.457 8 -1.777 1.514 -3.16
9.20003 1.9593282938 1.528 3.873 3.456 -0.474 8 -1.751 1.572 -3.138
9.20003 1.9593285322 1.528 3.869 3.4565 -0.469 8 -1.754 1.559 -3.14
9.20003 1.9593291283 1.525 3.767 3.4718 -0.306 8 -1.777 1.362 -3.14
9.20003 1.9593305588 1.52 3.576 3.5003 -0.003 8 -1.919 0.848 -3.249
9.20003 1.9593324661 1.513 3.553 3.5033 0.03 8 -1.957 0.72 -3.276
9.20003 1.9593352079 1.504 3.615 3.4933 -0.075 8 -1.825 1.097 -3.169
9.20003 1.959338665 1.491 3.709 3.4783 -0.233 8 -1.745 1.342 -3.104
9.20003 1.9593430758 1.476 3.793 3.4646 -0.375 8 -1.731 1.467 -3.1
9.20003 1.9593482018 1.458 3.847 3.455 -0.473 8 -1.696 1.623 -3.081
9.20003 1.9593541622 1.438 3.874 3.4494 -0.529 8 -1.642 1.78 -3.039
9.20003 1.9593610764 1.415 3.885 3.4461 -0.56 8 -1.594 1.902 -3.0
9.20003 1.959368825 1.389 3.89 3.4435 -0.584 8 -1.54 2.018 -2.955
9.20003 1.9593689442 1.388 3.898 3.4421 -0.598 8 -1.518 2.079 -2.937
9.20003 1.9593696594 1.383 3.795 3.458 -0.432 8 -1.634 1.629 -3.011
9.20003 1.9593708515 1.373 3.607 3.4871 -0.131 8 -1.658 1.358 -3.01
9.20003 1.9593727589 1.359 3.583 3.4901 -0.099 8 -1.655 1.336 -3.004
9.20003 1.9593753815 1.34 3.644 3.4792 -0.21 8 -1.601 1.473 -2.958
9.20003 1.9593786001 1.315 3.734 3.463 -0.373 8 -1.577 1.621 -2.946
9.20003 1.9593826532 1.286 3.814 3.4481 -0.523 8 -1.522 1.889 -2.915
9.20003 1.9593874216 1.252 3.866 3.4372 -0.63 8 -1.385 2.29 -2.81
9.20003 1.9593931437 1.213 3.892 3.4303 -0.697 8 -1.003 3.022 -2.483
9.20003 1.959399581 1.17 3.902 3.4256 -0.742 8 -0.765 3.485 -2.278
9.20003 1.9594068527 1.123 3.907 3.4217 -0.78 8 -0.462 4.04 -2.01
9.20003 1.9594362974 0.633 -9.999 4.0746 1.645 9 30.345 30.29 30.399
9.22003 0.0900000036 0.09 -3.42 3.3625 5.215 0 15.278 18.307 13.911
9.22003 0.0938853025 0.094 -3.349 3.3728 5.202 0 15.098 18.122 13.731
9.22003 0.1000000015 0.1 -3.241 3.3881 5.183 0 14.828 17.844 13.461
9.22003 0.1061707437 0.106 -3.155 3.3994 5.168 0 14.613 17.623 13.247
9.22003 0.112407811 0.112 -3.072 3.4103 5.154 0 14.407 17.411 13.041
9.22003 0.1200000122 0.12 -2.978 3.4227 5.138 0 14.1 16.986 12.746
9.22003 0.1400000006 0.14 -2.794 3.443 5.102 0 13.389 15.877 12.077
9.22003 0.1599999964 0.16 -2.653 3.4565 5.073 0 12.876 15.118 11.597
9.22003 0.200000003 0.2 -2.438 3.4752 5.03 1 12.134 14.07 10.904
9.22003 0.25 0.25 -2.235 3.4917 4.99 1 11.46 13.156 10.277
9.22003 0.329688102 0.33 -1.98 3.5079 4.92 0 10.688 12.203 9.549
9.22003 0.3387961984 0.339 -1.954 3.5096 4.913 0 10.608 12.106 9.474
9.22003 0.3500000238 0.35 -1.923 3.5118 4.904 0 10.514 11.991 9.386
9.22003 0.4000000358 0.4 -1.777 3.5227 4.86 0 10.071 11.449 8.971
9.22003 0.4500000477 0.45 -1.629 3.5348 4.811 0 9.62 10.902 8.55
9.22003 0.5 0.5 -1.474 3.5493 4.76 0 9.145 10.326 8.111
9.22003 0.508128047 0.508 -1.446 3.5524 4.752 0 9.058 10.219 8.033
9.22003 0.5500000119 0.55 -1.312 3.568 4.714 1 8.629 9.691 7.645
9.22003 0.6000000238 0.6 -1.15 3.5907 4.681 0 8.097 9.033 7.172
9.22003 0.6499999762 0.65 -0.988 3.6178 4.662 1 7.563 8.374 6.704
9.22003 0.7000000477 0.7 -0.832 3.6461 4.651 1 7.038 7.72 6.256
9.22003 0.7174571157 0.718 -0.779 3.6562 4.65 1 6.857 7.496 6.104
9.22003 0.75 0.75 -0.683 3.6747 4.647 1 6.541 7.111 5.839
9.22003 0.8000000119 0.8 -0.55 3.6953 4.624 1 6.139 6.642 5.489
9.22003 0.8500000238 0.85 -0.422 3.7147 4.6 1 5.771 6.22 5.166
9.22003 0.858240366 0.858 -0.401 3.7176 4.595 1 5.713 6.154 5.115
9.22003 0.9000000358 0.899 -0.3 3.7323 4.573 1 5.432 5.838 4.866
9.22003 0.9373980165 0.937 -0.212 3.7442 4.55 1 5.195 5.571 4.656
9.22003 0.9500000477 0.949 -0.183 3.7482 4.543 1 5.118 5.484 4.588
9.22003 0.9894018173 0.989 -0.093 3.7594 4.516 1 4.884 5.223 4.38
9.22003 1.0 1.0 -0.069 3.7623 4.508 1 4.823 5.155 4.326
9.22003 1.0115469694 1.011 -0.043 3.7653 4.499 1 4.757 5.082 4.266
9.22003 1.0499999523 1.049 0.041 3.7749 4.469 1 4.541 4.843 4.074
9.22003 1.0827965736 1.082 0.112 3.7824 4.441 1 4.362 4.647 3.913
9.22003 1.1000000238 1.099 0.149 3.7862 4.427 1 4.271 4.547 3.831
9.22003 1.1015065908 1.101 0.152 3.7865 4.426 1 4.263 4.539 3.823
9.22003 1.1359311342 1.135 0.224 3.7935 4.395 1 4.083 4.344 3.661
9.22003 1.1499999762 1.149 0.253 3.7962 4.383 1 4.011 4.266 3.595
9.22003 1.1669150591 1.166 0.287 3.7995 4.368 1 3.925 4.173 3.517
9.22003 1.2000000477 1.199 0.354 3.8056 4.338 1 3.76 3.996 3.367
9.22003 1.25 1.25 0.45 3.814 4.293 1 3.522 3.742 3.15
9.22003 1.2708047628 1.27 0.487 3.8172 4.275 1 3.428 3.642 3.063
9.22003 1.2999999523 1.3 0.54 3.8214 4.25 1 3.297 3.504 2.942
9.22003 1.3275486231 1.327 0.587 3.8251 4.226 1 3.179 3.379 2.833
9.22003 1.3500001431 1.35 0.625 3.8279 4.207 1 3.084 3.28 2.745
9.22003 1.3679419756 1.368 0.654 3.83 4.192 1 3.01 3.202 2.676
9.22003 1.4000000954 1.4 0.707 3.8335 4.163 1 2.88 3.066 2.554
9.22003 1.4085488319 1.409 0.72 3.8344 4.156 1 2.846 3.031 2.522
9.22003 1.4500000477 1.45 0.786 3.8381 4.118 1 2.681 2.86 2.367
9.22003 1.4602249861 1.46 0.802 3.8389 4.108 1 2.642 2.819 2.33
9.22003 1.4983894825 1.498 0.86 3.8411 4.069 1 2.495 2.668 2.188
9.22003 1.5 1.5 0.863 3.8411 4.068 1 2.488 2.662 2.182
9.22003 1.5252474546 1.525 0.901 3.8414 4.038 1 2.392 2.565 2.088
9.22003 1.5490796566 1.549 0.937 3.8409 4.007 1 2.302 2.475 1.997
9.22003 1.5499999523 1.55 0.938 3.8408 4.005 1 2.298 2.472 1.993
9.22003 1.5580810308 1.558 0.95 3.8407 3.995 1 2.268 2.441 1.962
9.22003 1.578150034 1.578 0.98 3.84 3.968 1 2.192 2.367 1.886
9.22003 1.5987333059 1.598 1.01 3.8385 3.937 1 2.115 2.292 1.805
9.22003 1.6000000238 1.6 1.012 3.8383 3.935 1 2.11 2.287 1.8
9.22003 1.6209548712 1.62 1.043 3.8359 3.901 1 2.033 2.214 1.718
9.22003 1.6426976919 1.642 1.073 3.8323 3.861 1 1.955 2.141 1.632
9.22003 1.6500000954 1.649 1.084 3.8309 3.847 1 1.928 2.117 1.602
9.22003 1.6562538147 1.656 1.092 3.8297 3.835 1 1.906 2.096 1.577
9.22003 1.6767129898 1.676 1.12 3.8249 3.794 1 1.835 2.034 1.496
9.22003 1.6954576969 1.695 1.145 3.8193 3.752 1 1.773 1.981 1.421
9.22003 1.7000000477 1.699 1.151 3.8178 3.741 1 1.758 1.969 1.403
9.22003 1.7030789852 1.702 1.155 3.8168 3.734 1 1.748 1.96 1.391
9.22003 1.7204713821 1.72 1.176 3.8111 3.694 1 1.693 1.915 1.322
9.22003 1.7389785051 1.738 1.199 3.8045 3.649 1 1.635 1.87 1.248
9.22003 1.75 1.749 1.215 3.8009 3.621 1 1.595 1.837 1.199
9.22003 1.7561875582 1.755 1.224 3.7989 3.606 1 1.572 1.818 1.171
9.22003 1.7614617348 1.76 1.235 3.7981 3.593 1 1.545 1.793 1.142
9.22003 1.7678668499 1.767 1.271 3.8037 3.581 1 1.454 1.69 1.065
9.22003 1.7700567245 1.769 1.302 3.8113 3.581 1 1.377 1.599 1.008
9.22003 1.770753026 1.77 1.328 3.8196 3.588 1 1.31 1.516 0.961
9.22003 1.7710573673 1.77 1.353 3.8276 3.596 1 1.249 1.441 0.919
9.22003 1.7712203264 1.77 1.376 3.8352 3.602 1 1.19 1.37 0.88
9.22003 1.7713550329 1.77 1.398 3.8425 3.61 1 1.137 1.305 0.844
9.22003 1.7713743448 1.77 1.4 3.8434 3.612 1 1.132 1.298 0.841
9.22003 1.7714297771 1.77 1.377 3.839 3.617 2 1.19 1.363 0.888
9.22003 1.771483779 1.77 1.35 3.8322 3.617 2 1.256 1.44 0.937
9.22003 1.7715374231 1.77 1.334 3.8244 3.602 2 1.296 1.494 0.958
9.22003 1.7716195583 1.77 1.331 3.8147 3.565 2 1.303 1.517 0.942
9.22003 1.7717347145 1.771 1.34 3.8053 3.519 2 1.28 1.513 0.897
9.22003 1.7719119787 1.771 1.345 3.7958 3.476 2 1.269 1.521 0.861
9.22003 1.7721834183 1.771 1.342 3.7857 3.439 2 1.278 1.551 0.846
9.22003 1.7725816965 1.771 1.329 3.7752 3.41 2 1.318 1.614 0.86
9.22003 1.7730920315 1.772 1.302 3.7642 3.393 2 1.392 1.713 0.908
9.22003 1.7735111713 1.772 1.274 3.7558 3.388 2 1.471 1.81 0.967
9.22003 1.7739063501 1.773 1.243 3.7482 3.389 2 1.558 1.915 1.038
9.22003 1.7742503881 1.773 1.213 3.7416 3.392 2 1.641 2.012 1.106
9.22003 1.7746901512 1.774 1.179 3.7332 3.393 2 1.74 2.13 1.187
9.22003 1.7751289606 1.774 1.159 3.7254 3.381 2 1.802 2.21 1.233
9.22003 1.7754573822 1.774 1.154 3.7199 3.364 2 1.825 2.245 1.245
9.22003 1.7757732868 1.775 1.167 3.7156 3.334 3 1.803 2.233 1.213
9.22003 1.776299119 1.775 1.201 3.7093 3.275 3 1.73 2.176 1.128
9.22003 1.7767159939 1.776 1.241 3.7052 3.22 3 1.642 2.098 1.03
9.22003 1.7770951986 1.776 1.281 3.7019 3.166 3 1.549 2.013 0.93
9.22003 1.7774463892 1.776 1.321 3.6992 3.115 3 1.456 1.927 0.831
9.22003 1.7777854204 1.777 1.361 3.6966 3.065 3 1.363 1.841 0.732
9.22003 1.7781151533 1.777 1.401 3.6941 3.015 3 1.27 1.754 0.634
9.22003 1.7784386873 1.777 1.441 3.6917 2.966 3 1.176 1.667 0.535
9.22003 1.7787553072 1.778 1.48 3.6894 2.917 3 1.085 1.582 0.439
9.22003 1.7791507244 1.778 1.528 3.6866 2.859 3 0.974 1.479 0.322
9.22003 1.7795456648 1.778 1.575 3.6839 2.8 3 0.864 1.376 0.206
9.22003 1.7799401283 1.779 1.623 3.6811 2.741 3 0.752 1.272 0.088
9.22003 1.7802555561 1.779 1.662 3.6787 2.693 3 0.663 1.189 -0.006
9.22003 1.780572176 1.779 1.702 3.6763 2.644 3 0.573 1.105 -0.102
9.22003 1.7809317112 1.78 1.747 3.6734 2.587 3 0.469 1.009 -0.212
9.22003 1.7812401056 1.78 1.787 3.6709 2.537 3 0.378 0.925 -0.308
9.22003 1.7816104889 1.78 1.836 3.6677 2.476 3 0.268 0.825 -0.426
9.22003 1.7819252014 1.781 1.878 3.6649 2.422 3 0.172 0.739 -0.529
9.22003 1.7822721004 1.781 1.926 3.6617 2.361 3 0.064 0.642 -0.644
9.22003 1.782597661 1.781 1.972 3.6585 2.303 3 -0.037 0.552 -0.754
9.22003 1.7828814983 1.782 2.011 3.6558 2.253 3 -0.124 0.474 -0.848
9.22003 1.7832270861 1.782 2.057 3.6525 2.194 3 -0.227 0.384 -0.958
9.22003 1.7835687399 1.782 2.1 3.6495 2.139 3 -0.319 0.302 -1.059
9.22003 1.7839530706 1.783 2.136 3.6469 2.093 3 -0.398 0.234 -1.144
9.22003 1.7841609716 1.783 2.147 3.6461 2.078 3 -0.423 0.212 -1.171
9.22003 1.7844136953 1.783 2.126 3.6477 2.105 3 -0.378 0.25 -1.122
9.22003 1.7846186161 1.783 2.09 3.6504 2.152 3 -0.3 0.318 -1.037
9.22003 1.7847503424 1.784 2.048 3.6535 2.207 3 -0.207 0.4 -0.936
9.22003 1.7848552465 1.784 2.006 3.6565 2.261 3 -0.115 0.481 -0.836
9.22003 1.7849493027 1.784 1.966 3.6594 2.313 3 -0.027 0.559 -0.741
9.22003 1.7850490808 1.784 1.924 3.6624 2.367 3 0.067 0.643 -0.64
9.22003 1.7851567268 1.784 1.881 3.6654 2.422 3 0.163 0.728 -0.537
9.22003 1.785274744 1.784 1.84 3.6683 2.475 3 0.255 0.81 -0.437
9.22003 1.7854552269 1.784 1.794 3.6715 2.533 3 0.358 0.904 -0.326
9.22003 1.7854768038 1.784 1.79 3.6718 2.538 3 0.367 0.912 -0.317
9.22003 1.7857269049 1.785 1.826 3.6694 2.493 3 0.286 0.838 -0.403
9.22003 1.7860795259 1.785 1.868 3.6665 2.439 3 0.191 0.753 -0.506
9.22003 1.7865587473 1.785 1.918 3.6631 2.377 3 0.08 0.653 -0.625
9.22003 1.7869614363 1.786 1.957 3.6605 2.327 3 -0.008 0.574 -0.719
9.22003 1.7874686718 1.786 2.005 3.6571 2.266 3 -0.114 0.48 -0.835
9.22003 1.7878793478 1.787 2.044 3.6544 2.216 3 -0.2 0.404 -0.927
9.22003 1.7883810997 1.787 2.091 3.651 2.155 3 -0.305 0.311 -1.04
9.22003 1.7888649702 1.788 2.138 3.6477 2.095 3 -0.406 0.222 -1.151
9.22003 1.7893344164 1.788 2.184 3.6443 2.036 3 -0.507 0.134 -1.26
9.22003 1.789702177 1.788 2.222 3.6416 1.987 3 -0.588 0.063 -1.348
9.22003 1.7901381254 1.789 2.267 3.6382 1.928 3 -0.686 -0.023 -1.454
9.22003 1.7905524969 1.789 2.313 3.6349 1.869 3 -0.782 -0.107 -1.558
9.22003 1.7909401655 1.79 2.358 3.6316 1.812 3 -0.877 -0.192 -1.66
9.22003 1.7912400961 1.79 2.394 3.6288 1.764 3 -0.953 -0.258 -1.742
9.22003 1.7915848494 1.79 2.437 3.6255 1.708 3 -1.044 -0.337 -1.84
9.22003 1.7919114828 1.791 2.481 3.6222 1.651 3 -1.134 -0.418 -1.937
9.22003 1.7922173738 1.791 2.524 3.6189 1.595 3 -1.223 -0.496 -2.033
9.22003 1.7924972773 1.791 2.566 3.6156 1.54 3 -1.308 -0.57 -2.125
9.22003 1.7927603722 1.792 2.608 3.6123 1.485 3 -1.392 -0.642 -2.217
9.22003 1.7930059433 1.792 2.649 3.6091 1.431 3 -1.474 -0.709 -2.308
9.22003 1.793235898 1.792 2.69 3.6058 1.377 3 -1.553 -0.771 -2.398
9.22003 1.7934449911 1.792 2.729 3.6026 1.325 3 -1.629 -0.83 -2.483
9.22003 1.7936404943 1.792 2.768 3.5994 1.273 3 -1.703 -0.887 -2.567
9.22003 1.7938243151 1.793 2.806 3.5962 1.222 3 -1.774 -0.94 -2.649
9.22003 1.7939954996 1.793 2.844 3.5931 1.172 3 -1.844 -0.99 -2.73
9.22003 1.7941535711 1.793 2.881 3.5898 1.122 3 -1.911 -1.037 -2.807
9.22003 1.7942994833 1.793 2.917 3.5867 1.073 3 -1.972 -1.075 -2.88
9.22003 1.7944362164 1.793 2.952 3.5835 1.025 3 -2.031 -1.111 -2.951
9.22003 1.7945634127 1.793 2.987 3.5804 0.978 3 -2.089 -1.146 -3.021
9.22003 1.7946828604 1.793 3.021 3.5774 0.933 3 -2.14 -1.167 -3.086
9.22003 1.7947964668 1.794 3.054 3.5742 0.887 3 -2.189 -1.184 -3.149
9.22003 1.7949216366 1.794 3.091 3.5706 0.835 3 -2.242 -1.201 -3.219
9.22003 1.7949216366 1.794 1.666 3.689 2.734 4 0.622 1.119 -0.024
9.22003 1.7964776754 1.795 1.691 3.6869 2.7 4 0.564 1.067 -0.086
9.22003 1.7980216742 1.797 1.694 3.6869 2.698 4 0.557 1.06 -0.094
9.22003 1.7996321917 1.798 1.694 3.6872 2.7 4 0.557 1.059 -0.093
9.22003 1.7998840809 1.799 1.694 3.6873 2.7 4 0.557 1.059 -0.093
9.22003 1.8012812138 1.8 1.693 3.6875 2.702 4 0.558 1.059 -0.092
9.22003 1.8029054403 1.802 1.693 3.6878 2.704 4 0.558 1.059 -0.091
9.22003 1.8045338392 1.803 1.692 3.6881 2.706 4 0.558 1.058 -0.09
9.22003 1.8062316179 1.805 1.692 3.6884 2.708 4 0.558 1.057 -0.089
9.22003 1.8080434799 1.807 1.692 3.6887 2.71 4 0.558 1.056 -0.089
9.22003 1.8099031448 1.809 1.692 3.6889 2.711 4 0.557 1.054 -0.089
9.22003 1.8118197918 1.811 1.692 3.6892 2.712 4 0.555 1.052 -0.09
9.22003 1.8136870861 1.813 1.693 3.6894 2.713 4 0.553 1.049 -0.092
9.22003 1.8157681227 1.815 1.693 3.6897 2.714 4 0.551 1.046 -0.093
9.22003 1.8176220655 1.816 1.694 3.6899 2.715 4 0.548 1.043 -0.096
